CustomerAccountNumber,TotalAmount,AvgAmount,TransactionCount,AvgBalance
CUST91185805376,169.17,169.17,1,153416.55
CUST91186764168,255.98,255.98,1,492633.41
CUST91188932874,1131.14,1131.14,1,264672.86
CUST91189306603,2833.06,2833.06,1,285873.28
CUST91193150037,4242.15,4242.15,1,16288.46
CUST91193650878,1691.96,1691.96,1,422367.01
CUST91193854982,438.98,438.98,1,365476.77
CUST91195002985,197.13,197.13,1,419467.93
CUST91199065112,135.88,135.88,1,365530.54
CUST91203628841,5428.73,5428.73,1,315350.16
CUST91210635166,532.06,532.06,1,289395.83
CUST91219627408,16575.36,16575.36,1,406653.08
CUST91219638827,10221.94,10221.94,1,478828.26
CUST91225170423,2833.7,2833.7,1,316134.85
CUST91225934814,108.15,108.15,1,327457.46
CUST91230313746,5288.55,5288.55,1,497253.71
CUST91238253638,1757.45,1757.45,1,387368.53
CUST91238858941,283.15,283.15,1,318559.39
CUST91241669603,3354.64,3354.64,1,359913.53
CUST91246265870,139.89,139.89,1,322035.62
CUST91254189297,1589.51,1589.51,1,17257.89
CUST91255097796,7464.02,7464.02,1,133113.08
CUST91262632089,280.58,280.58,1,471766.02
CUST91265191442,1770.4,1770.4,1,103145.36
CUST91269433130,20707.45,20707.45,1,79667.28
CUST91276508458,612.66,612.66,1,233230.92
CUST91277819197,2730.43,2730.43,1,414632.51
CUST91279977544,320.33,320.33,1,461499.27
CUST91280890195,3556.89,3556.89,1,397514.73
CUST91280919561,131.4,131.4,1,474872.38
CUST91285142082,508.69,508.69,1,451673.05
CUST91286279877,383.92,383.92,1,442779.31
CUST91289917146,1275.95,1275.95,1,371658.38
CUST91292940413,2074.72,2074.72,1,51596.6
CUST91314159820,330.47,330.47,1,128590.73
CUST91315306944,1519.86,1519.86,1,371094.68
CUST91321632238,517.12,517.12,1,145302.12
CUST91323653739,45.02,45.02,1,494234.54
CUST91336770399,816.56,816.56,1,62609.52
CUST91338272392,1243.92,1243.92,1,477733.04
CUST91350733472,7104.29,7104.29,1,373887.78
CUST91352725415,3491.54,3491.54,1,78239.3
CUST91353582536,453.28,453.28,1,85149.31
CUST91354695060,2123.98,2123.98,1,77814.0
CUST91357472890,1853.37,1853.37,1,489523.7
CUST91364862676,537.66,537.66,1,241724.47
CUST91369156205,2776.98,2776.98,1,198591.69
CUST91371597642,525.67,525.67,1,57153.75
CUST91372988599,8703.23,8703.23,1,59619.35
CUST91373651947,665.76,665.76,1,256840.25
CUST91383494594,394.14,394.14,1,73329.51
CUST91385555624,1863.85,1863.85,1,28544.82
CUST91386764055,1559.95,1559.95,1,304836.71
CUST91390605383,309.91,309.91,1,192006.55
CUST91392112899,695.78,695.78,1,226619.73
CUST91397798206,168.72,168.72,1,231079.61
CUST91403543911,367.38,367.38,1,54022.02
CUST91414839643,513.88,513.88,1,83447.19
CUST91422089019,211.36,211.36,1,271167.43
CUST91434096728,395.29,395.29,1,377349.16
CUST91442183886,689.64,689.64,1,132311.35
CUST91457390705,462.82,462.82,1,389632.1
CUST91461689349,1143.03,1143.03,1,142878.74
CUST91464956076,2230.3,2230.3,1,88956.98
CUST91465915860,1959.42,1959.42,1,410079.03
CUST91466984354,833.33,833.33,1,68851.66
CUST91472570597,198.14,198.14,1,33753.84
CUST91477298229,473.96,473.96,1,228793.16
CUST91480177009,250.05,250.05,1,408139.18
CUST91481004618,792.9,792.9,1,149265.07
CUST91482548496,718.5,718.5,1,264794.31
CUST91482982035,679.0,679.0,1,328515.05
CUST91485246634,4354.82,4354.82,1,267136.95
CUST91485444168,1116.35,1116.35,1,68138.52
CUST91490032861,2062.44,2062.44,1,409091.95
CUST91493545671,2154.92,2154.92,1,174855.8
CUST91494162462,1144.74,1144.74,1,484541.53
CUST91499319601,988.14,988.14,1,347751.88
CUST91503156194,181.18,181.18,1,281295.89
CUST91504353199,465.12,465.12,1,353765.19
CUST91518403234,78.57,78.57,1,351383.02
CUST91518682706,4821.67,4821.67,1,72869.62
CUST91521408767,3076.38,3076.38,1,177122.55
CUST91538117515,1302.94,1302.94,1,417021.35
CUST91543465542,43.64,43.64,1,349582.22
CUST91549889831,93.9,93.9,1,483578.22
CUST91551582566,8037.74,8037.74,1,331005.36
CUST91551984462,914.54,914.54,1,151153.8
CUST91555786457,237.98,237.98,1,31091.03
CUST91557460580,281.5,281.5,1,36263.01
CUST91563375502,2199.23,2199.23,1,153048.75
CUST91567455649,177.26,177.26,1,430684.93
CUST91572382090,1004.16,1004.16,1,287370.79
CUST91573078518,658.41,658.41,1,55021.95
CUST91575380060,2219.02,2219.02,1,483862.97
CUST91578321168,576.31,576.31,1,303773.51
CUST91588413088,1281.32,1281.32,1,482110.18
CUST91589032635,6094.86,6094.86,1,45572.37
CUST91607857307,255.7,255.7,1,320785.98
CUST91610944320,802.18,802.18,1,178708.37
CUST91622905266,960.37,960.37,1,250681.51
CUST91624102797,4848.98,4848.98,1,270961.0
CUST91625311187,2500.98,2500.98,1,251153.88
CUST91627505625,631.26,631.26,1,324891.59
CUST91627956706,284.55,284.55,1,91177.0
CUST91636621195,706.69,706.69,1,443367.43
CUST91636964118,2773.26,2773.26,1,84909.02
CUST91648107065,1857.91,1857.91,1,256718.3
CUST91655295278,1049.81,1049.81,1,498633.32
CUST91659027160,465.42,465.42,1,306483.59
CUST91659765273,80.47,80.47,1,55097.37
CUST91666654605,1053.11,1053.11,1,439407.57
CUST91670158238,745.49,745.49,1,125213.16
CUST91678942768,1475.92,1475.92,1,342550.33
CUST91688794648,917.34,917.34,1,268388.84
CUST91723560995,1289.16,1289.16,1,108315.02
CUST91723603373,843.53,843.53,1,25863.03
CUST91728642220,2840.17,2840.17,1,125569.2
CUST91729155271,564.84,564.84,1,345449.1
CUST91730034748,1186.29,1186.29,1,263122.41
CUST91730302089,94.78,94.78,1,170344.05
CUST91737024534,2583.31,2583.31,1,171461.8
CUST91737055045,764.66,764.66,1,1792.6
CUST91744843341,14164.55,14164.55,1,366575.92
CUST91746019384,199.89,199.89,1,143032.81
CUST91751426131,370.26,370.26,1,75075.12
CUST91763332994,388.11,388.11,1,23307.63
CUST91764940536,2610.31,2610.31,1,340673.33
CUST91766641320,2152.7,2152.7,1,265804.22
CUST91767230129,1316.02,1316.02,1,152150.94
CUST91775955874,1016.0,1016.0,1,7586.2
CUST91779076707,459.26,459.26,1,176858.27
CUST91780055293,287.73,287.73,1,446643.35
CUST91795489592,380.98,380.98,1,363246.32
CUST91800839798,612.65,612.65,1,250667.33
CUST91807165498,241.51,241.51,1,63731.08
CUST91807827568,157.04,157.04,1,410568.23
CUST91808186116,486.83,486.83,1,336187.6
CUST91819643561,828.91,828.91,1,217334.31
CUST91819817336,3407.48,3407.48,1,325903.68
CUST91834734732,199.98,199.98,1,422389.58
CUST91849858452,1280.87,1280.87,1,459230.89
CUST91853455167,160.67,160.67,1,324621.89
CUST91863065808,1171.75,1171.75,1,283691.58
CUST91871530236,127.91,127.91,1,366612.38
CUST91872621043,2376.7,2376.7,1,277069.33
CUST91873851968,534.42,534.42,1,181360.07
CUST91877585824,462.34,462.34,1,225117.67
CUST91879408025,3129.61,3129.61,1,61683.01
CUST91882130549,622.98,622.98,1,224394.9
CUST91883317242,2230.91,2230.91,1,392813.83
CUST91884184631,133.54,133.54,1,311255.2
CUST91887365680,721.55,721.55,1,415807.61
CUST91888099500,933.76,933.76,1,113988.31
CUST91888600532,4704.24,4704.24,1,328251.94
CUST91891614286,691.44,691.44,1,224982.15
CUST91891629608,4392.42,4392.42,1,411392.32
CUST91892575563,688.71,688.71,1,324716.85
CUST91897987482,1304.91,1304.91,1,46509.58
CUST91899254966,71.93,71.93,1,361232.58
CUST91903373904,351.32,351.32,1,219334.83
CUST91909720112,2013.76,2013.76,1,14554.64
CUST91911491747,536.78,536.78,1,430869.01
CUST91914232089,6327.7,6327.7,1,294462.42
CUST91915809396,199.06,199.06,1,191502.57
CUST91920855703,1006.12,1006.12,1,355180.7
CUST91922872440,2416.33,2416.33,1,356559.46
CUST91929144579,285.51,285.51,1,465654.27
CUST91934993305,934.26,934.26,1,412199.08
CUST91947868749,373.06,373.06,1,280608.3
CUST91952061762,2382.52,2382.52,1,40980.79
CUST91959388120,694.73,694.73,1,54939.06
CUST91989121409,1870.2,1870.2,1,376783.56
CUST91989223200,6767.17,6767.17,1,56293.25
CUST92015062529,504.18,504.18,1,414551.23
CUST92015714747,858.28,858.28,1,219481.25
CUST92022013833,676.86,676.86,1,231153.37
CUST92022465533,601.1,601.1,1,101209.13
CUST92024788701,768.32,768.32,1,14924.54
CUST92027717028,300.17,300.17,1,73482.98
CUST92031427317,1174.67,1174.67,1,336171.91
CUST92035362906,83484.82,83484.82,1,192260.73
CUST92038164379,584.18,584.18,1,242948.65
CUST92045908781,268.76,268.76,1,453688.17
CUST92056196357,77.39,77.39,1,63118.43
CUST92056907047,1256.54,1256.54,1,295224.82
CUST92060843219,302.26,302.26,1,154893.32
CUST92061311474,2080.77,2080.77,1,134183.7
CUST92065686005,593.0,593.0,1,417775.73
CUST92066984318,157.34,157.34,1,5646.16
CUST92068248418,207.73,207.73,1,374977.27
CUST92076104690,1123.27,1123.27,1,389981.83
CUST92083664151,1470.74,1470.74,1,319755.69
CUST92084750668,364.68,364.68,1,474544.86
CUST92086047438,1162.56,1162.56,1,272612.75
CUST92094720540,45.19,45.19,1,182245.32
CUST92096864532,370.27,370.27,1,3415.69
CUST92098077572,2537.99,2537.99,1,431353.17
CUST92098799028,388.29,388.29,1,37156.84
CUST92100378679,724.75,724.75,1,399088.87
CUST92103240018,2038.68,2038.68,1,69589.66
CUST92107071640,215.51,215.51,1,53231.25
CUST92108146815,1815.7,1815.7,1,249354.45
CUST92108166574,1508.56,1508.56,1,440539.75
CUST92108784120,213.42,213.42,1,126999.97
CUST92109298268,724.58,724.58,1,257207.98
CUST92113370854,1559.04,1559.04,1,229659.09
CUST92122301935,217.78,217.78,1,345508.93
CUST92122878506,1257.64,1257.64,1,124605.99
CUST92129174440,182.64,182.64,1,417082.69
CUST92135703573,371.26,371.26,1,222251.19
CUST92136556788,327.97,327.97,1,114205.18
CUST92141692168,1079.89,1079.89,1,471723.62
CUST92150266097,1035.48,1035.48,1,349384.77
CUST92159520351,858.5,858.5,1,379441.26
CUST92162062303,1331.65,1331.65,1,247646.61
CUST92164547366,251.89,251.89,1,472844.32
CUST92167578186,378.66,378.66,1,172065.46
CUST92173963979,1344.31,1344.31,1,400765.92
CUST92182057240,471.87,471.87,1,275519.27
CUST92182072270,993.27,993.27,1,256546.28
CUST92192828093,1662.07,1662.07,1,370594.85
CUST92194505546,319.31,319.31,1,282195.34
CUST92195626468,459.6,459.6,1,340032.65
CUST92200195524,3027.54,3027.54,1,204844.75
CUST92204090618,165.44,165.44,1,259381.61
CUST92205587498,9261.67,9261.67,1,359868.5
CUST92214690435,1289.12,1289.12,1,385682.85
CUST92221334675,5796.88,5796.88,1,471146.61
CUST92225371997,1066.21,1066.21,1,78491.44
CUST92226670830,317.06,317.06,1,461786.55
CUST92232419067,429.51,429.51,1,403354.6
CUST92235857756,4614.61,4614.61,1,73568.02
CUST92236079506,589.07,589.07,1,220646.08
CUST92237808929,37746.53,37746.53,1,227452.96
CUST92239270238,4021.97,4021.97,1,44423.11
CUST92240471566,336.11,336.11,1,179149.32
CUST92243650405,3081.75,3081.75,1,173029.14
CUST92263487709,52.12,52.12,1,310536.95
CUST92269957664,221.79,221.79,1,181684.68
CUST92279112140,157.4,157.4,1,329485.45
CUST92281753190,644.13,644.13,1,119013.85
CUST92282288176,237.84,237.84,1,485427.62
CUST92285071271,541.1,541.1,1,110179.14
CUST92286338893,3287.72,3287.72,1,336819.63
CUST92296783527,575.5,575.5,1,58022.49
CUST92303930551,213.46,213.46,1,213426.64
CUST92304180201,6818.03,6818.03,1,325375.9
CUST92314302184,1286.25,1286.25,1,229751.77
CUST92316081421,4571.85,4571.85,1,238162.09
CUST92317440470,753.35,753.35,1,416982.92
CUST92318252465,722.86,722.86,1,74838.27
CUST92321426966,10122.47,10122.47,1,27175.39
CUST92322989974,3535.29,3535.29,1,373091.91
CUST92330244742,428.31,428.31,1,87170.2
CUST92345250098,2041.54,2041.54,1,195345.34
CUST92346919498,6046.48,6046.48,1,63732.19
CUST92364274347,328.99,328.99,1,101696.07
CUST92377733635,776.02,776.02,1,301822.16
CUST92381255685,628.14,628.14,1,100266.95
CUST92381472182,1022.72,1022.72,1,254447.39
CUST92398488329,3378.16,3378.16,1,79450.62
CUST92398504177,178.89,178.89,1,371294.78
CUST92398610747,329.27,329.27,1,358382.01
CUST92400922262,731.95,731.95,1,15187.84
CUST92402948149,14546.43,14546.43,1,368214.34
CUST92403490877,281.62,281.62,1,427662.06
CUST92403738285,1856.36,1856.36,1,282933.29
CUST92410850406,459.53,459.53,1,367510.84
CUST92412842239,1014.86,1014.86,1,486127.9
CUST92415405770,79.1,79.1,1,300915.86
CUST92416380475,612.99,612.99,1,117653.99
CUST92417800968,1180.85,1180.85,1,369830.99
CUST92419769467,766.39,766.39,1,347831.0
CUST92431103776,1614.63,1614.63,1,175283.03
CUST92436653329,1328.11,1328.11,1,323864.93
CUST92438013580,1012.16,1012.16,1,199488.85
CUST92441321049,871.61,871.61,1,212484.89
CUST92443320061,1331.6,1331.6,1,63842.31
CUST92445546121,1083.86,1083.86,1,410350.15
CUST92447095333,2394.19,2394.19,1,304651.85
CUST92447324867,1635.21,1635.21,1,287087.12
CUST92452292639,975.89,975.89,1,154228.97
CUST92455138394,545.12,545.12,1,177860.5
CUST92461976383,268.47,268.47,1,37053.62
CUST92464026942,452.05,452.05,1,76974.11
CUST92464723817,1347.3,1347.3,1,401884.54
CUST92473801398,249.24,249.24,1,356235.85
CUST92476311773,899.17,899.17,1,70155.23
CUST92478407574,1916.73,1916.73,1,302759.35
CUST92479887900,524.53,524.53,1,464687.64
CUST92483024398,1993.47,1993.47,1,280477.78
CUST92484667704,1262.73,1262.73,1,425384.39
CUST92486049422,572.66,572.66,1,81744.27
CUST92489096784,894.25,894.25,1,197558.51
CUST92492538096,283.79,283.79,1,351203.81
CUST92493036289,808.9,808.9,1,52489.0
CUST92493542709,185.29,185.29,1,144152.73
CUST92505873440,587.23,587.23,1,77179.16
CUST92506736171,3002.16,3002.16,1,336196.7
CUST92506902760,447.5,447.5,1,265325.72
CUST92508796567,128.69,128.69,1,417106.45
CUST92514692583,579.22,579.22,1,69572.64
CUST92518198895,386.06,386.06,1,113238.02
CUST92522077991,94.34,94.34,1,456047.38
CUST92534449693,1478.31,1478.31,1,47971.9
CUST92537427446,2601.48,2601.48,1,122170.16
CUST92544684672,619.5,619.5,1,219916.67
CUST92548096090,833.37,833.37,1,289038.2
CUST92549823099,324.55,324.55,1,297406.5
CUST92563458585,113.82,113.82,1,151192.66
CUST92568580800,543.85,543.85,1,322236.56
CUST92579210101,617.13,617.13,1,246565.53
CUST92579915280,2163.15,2163.15,1,290600.75
CUST92580689137,2943.22,2943.22,1,117487.65
CUST92583600178,2244.73,2244.73,1,280743.63
CUST92589646643,887.86,887.86,1,82550.52
CUST92591975901,1590.74,1590.74,1,228536.5
CUST92596409021,360.06,360.06,1,200605.98
CUST92603488327,205.41,205.41,1,45833.02
CUST92605234197,776.31,776.31,1,183264.64
CUST92609268753,1233.43,1233.43,1,382701.53
CUST92623632024,218.74,218.74,1,370544.75
CUST92626080708,307.81,307.81,1,185740.64
CUST92627564660,493.2,493.2,1,167790.11
CUST92630130440,31.44,31.44,1,469371.61
CUST92630452156,1691.59,1691.59,1,410683.39
CUST92637863191,646.23,646.23,1,231416.5
CUST92642492663,1421.99,1421.99,1,66167.79
CUST92646218141,2546.51,2546.51,1,90488.97
CUST92649178647,2331.71,2331.71,1,486184.5
CUST92651474959,9489.67,9489.67,1,305553.13
CUST92655556973,2587.27,2587.27,1,447908.62
CUST92657754483,1236.66,1236.66,1,43019.59
CUST92659388617,2557.81,2557.81,1,47630.89
CUST92667878996,1167.29,1167.29,1,131574.37
CUST92669238130,1582.67,1582.67,1,281332.25
CUST92675243295,2068.02,2068.02,1,431712.59
CUST92679188254,867.91,867.91,1,30107.65
CUST92680041838,46.33,46.33,1,251607.17
CUST92685889639,907.76,907.76,1,223542.76
CUST92685969188,243.09,243.09,1,187919.63
CUST92688981702,95.95,95.95,1,316817.95
CUST92692741066,507.24,507.24,1,55920.86
CUST92700416208,667.49,667.49,1,496927.9
CUST92701131929,158.67,158.67,1,352167.42
CUST92709354861,1845.33,1845.33,1,201049.24
CUST92709983027,1904.46,1904.46,1,188061.45
CUST92722108739,673.97,673.97,1,7161.32
CUST92741391184,97.92,97.92,1,217907.23
CUST92744784584,947.7,947.7,1,426091.22
CUST92748777200,280.84,280.84,1,3539.27
CUST92752913561,440.49,440.49,1,359764.74
CUST92755146767,502.4,502.4,1,255971.18
CUST92756601923,3729.19,3729.19,1,37667.86
CUST92763168339,185.43,185.43,1,144290.71
CUST92763852769,169.11,169.11,1,158173.01
CUST92779569507,176.57,176.57,1,53282.73
CUST92780081261,33.85,33.85,1,356465.68
CUST92780403674,938.06,938.06,1,461336.31
CUST92781766305,2186.73,2186.73,1,41565.86
CUST92783188468,1370.64,1370.64,1,257981.24
CUST92784001813,3335.03,3335.03,1,318027.05
CUST92789547794,1048.58,1048.58,1,198141.12
CUST92789589334,329.79,329.79,1,256314.88
CUST92794610241,336.71,336.71,1,237277.84
CUST92801605080,422.89,422.89,1,35782.08
CUST92823653001,110.57,110.57,1,136403.15
CUST92824388196,211.22,211.22,1,173781.83
CUST92829374505,1943.78,1943.78,1,152121.58
CUST92838563206,1254.51,1254.51,1,19883.61
CUST92839075501,1997.06,1997.06,1,40578.23
CUST92841280430,3338.86,3338.86,1,415055.9
CUST92843028243,739.67,739.67,1,68468.7
CUST92845338710,268.77,268.77,1,158533.71
CUST92862414022,103.25,103.25,1,139334.38
CUST92872087669,218.19,218.19,1,110925.12
CUST92874112207,459.52,459.52,1,444729.26
CUST92878700819,1258.71,1258.71,1,443348.69
CUST92885458552,486.13,486.13,1,182708.01
CUST92888447948,263.42,263.42,1,458143.01
CUST92888583319,780.14,780.14,1,180610.21
CUST92900989809,451.07,451.07,1,478686.6
CUST92901556056,1895.0,1895.0,1,210538.63
CUST92903942578,2155.62,2155.62,1,171514.0
CUST92904263962,4456.07,4456.07,1,61513.26
CUST92908788356,575.65,575.65,1,53308.32
CUST92913942241,4620.06,4620.06,1,310038.06
CUST92918627246,3485.12,3485.12,1,191919.65
CUST92920186251,55.0,55.0,1,484314.93
CUST92922454972,190.37,190.37,1,271635.0
CUST92925843966,605.53,605.53,1,453043.96
CUST92926111451,245.38,245.38,1,232436.01
CUST92932640101,733.22,733.22,1,181246.34
CUST92937945689,803.36,803.36,1,448426.15
CUST92941092095,630.61,630.61,1,29914.58
CUST92942675091,1337.24,1337.24,1,444095.15
CUST92945116721,3715.26,3715.26,1,375635.09
CUST92945668367,1906.66,1906.66,1,344570.29
CUST92973648605,39.09,39.09,1,162807.93
CUST92975039936,677.49,677.49,1,200747.01
CUST92979753478,443.69,443.69,1,254761.87
CUST92991833130,96.88,96.88,1,318951.48
CUST92995853981,901.51,901.51,1,453583.79
CUST93004701527,886.73,886.73,1,8924.89
CUST93006026699,518.49,518.49,1,359460.39
CUST93007315587,1193.69,1193.69,1,311689.94
CUST93019448854,1113.81,1113.81,1,185061.13
CUST93020990056,665.65,665.65,1,29102.24
CUST93034966171,2270.06,2270.06,1,340672.16
CUST93038096658,5667.16,5667.16,1,335535.0
CUST93043604303,227.69,227.69,1,140577.38
CUST93043878624,1805.69,1805.69,1,322951.82
CUST93062752300,672.69,672.69,1,417878.8
CUST93065806714,4625.82,4625.82,1,149443.17
CUST93067433333,508.31,508.31,1,341945.63
CUST93073092353,155.52,155.52,1,116740.53
CUST93074375317,1754.65,1754.65,1,85872.77
CUST93075373090,3072.76,3072.76,1,427974.75
CUST93080135052,450.58,450.58,1,31852.42
CUST93083338453,371.48,371.48,1,65886.42
CUST93083519892,6513.47,6513.47,1,454923.01
CUST93087118413,150.28,150.28,1,417149.54
CUST93088824553,312.33,312.33,1,257703.18
CUST93097488824,679.47,679.47,1,94607.09
CUST93105789200,64.62,64.62,1,108400.08
CUST93106399114,2278.35,2278.35,1,84325.08
CUST93113080356,2312.42,2312.42,1,286241.14
CUST93121683136,1930.02,1930.02,1,400351.39
CUST93126922734,395.94,395.94,1,12339.64
CUST93130507338,547.23,547.23,1,31566.61
CUST93131580012,3212.68,3212.68,1,119375.68
CUST93131887797,2067.65,2067.65,1,96968.26
CUST93132374260,38760.56,38760.56,1,399836.99
CUST93136568200,4578.12,4578.12,1,132934.61
CUST93138727469,129.28,129.28,1,331839.36
CUST93139506760,207.76,207.76,1,466276.4
CUST93140868713,162.29,162.29,1,366143.45
CUST93141515985,568.31,568.31,1,330306.25
CUST93143356528,1430.16,1430.16,1,245328.16
CUST93144303211,8785.89,8785.89,1,64038.34
CUST93144909004,836.51,836.51,1,78754.7
CUST93145056534,12322.6,12322.6,1,168862.06
CUST93149429392,698.57,698.57,1,469018.27
CUST93155122099,1061.83,1061.83,1,160296.85
CUST93161401507,31195.67,31195.67,1,417905.33
CUST93163414464,276.13,276.13,1,48839.94
CUST93165669860,552.6,552.6,1,101018.92
CUST93171315811,3868.76,3868.76,1,415107.65
CUST93188795287,178.71,178.71,1,266355.31
CUST93198240655,18743.39,18743.39,1,27048.03
CUST93209585447,58.08,58.08,1,439629.28
CUST93212343851,243.26,243.26,1,425450.02
CUST93213880749,245.52,245.52,1,61549.66
CUST93217116907,2869.92,2869.92,1,314341.67
